,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,ABT,JNJ,MRK,MRNA,VIR,ABT,JNJ,MRK,MRNA,VIR,ABT,JNJ,MRK,MRNA,VIR,ABT,JNJ,MRK,MRNA,VIR,ABT,JNJ,MRK,MRNA,VIR,ABT,JNJ,MRK,MRNA,VIR
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,86.43289947509766,144.3793487548828,90.28414916992188,19.049999237060547,12.119999885559082,86.80000305175781,145.3000030517578,91.02999877929688,19.049999237060547,12.119999885559082,87.79000091552734,146.1999969482422,91.69000244140625,19.940000534057617,12.637999534606934,86.61000061035156,145.02999877929688,90.7300033569336,18.940000534057617,12.079999923706055,87.5199966430664,145.77999877929688,91.52999877929688,19.540000915527344,12.40999984741211,2706100,2923300,3752800,1183300,106400
2019-12-31,86.49264526367188,144.9457244873047,90.20480346679688,19.559999465942383,12.574999809265137,86.86000061035156,145.8699951171875,90.94999694824219,19.559999465942383,12.574999809265137,86.98999786376953,146.00999450683594,90.98999786376953,19.639999389648438,12.979999542236328,86.2699966430664,144.77999877929688,90.44000244140625,18.959999084472656,12.010000228881836,86.5,145.10000610351562,90.91999816894531,18.959999084472656,12.140000343322754,3261100,4435000,4495000,1112400,241400
2020-01-02,86.58226013183594,145.0450897216797,91.28588104248047,19.229999542236328,12.149999618530273,86.94999694824219,145.97000122070312,92.04000091552734,19.229999542236328,12.149999618530273,86.95999908447266,146.02000427246094,92.13999938964844,19.809999465942383,12.942000389099121,85.80000305175781,145.0800018310547,90.37000274658203,18.8799991607666,12.010000228881836,86.05999755859375,145.8699951171875,91.08000183105469,19.56999969482422,12.5600004196167,4969000,5777000,7873500,1233600,142200
2020-01-03,85.52674102783203,143.3657989501953,90.50234985351562,18.889999389648438,12.039999961853027,85.88999938964844,144.27999877929688,91.25,18.889999389648438,12.039999961853027,86.66999816894531,145.3699951171875,92.06999969482422,19.360000610351562,12.380000114440918,85.58999633789062,143.0,90.51000213623047,18.719999313354492,12.0,85.75,143.5,90.68000030517578,19.020000457763672,12.199999809265137,4747000,5752400,5633300,1751000,103700
2020-01-06,85.97483825683594,143.18695068359375,90.88915252685547,18.1299991607666,12.1899995803833,86.33999633789062,144.10000610351562,91.63999938964844,18.1299991607666,12.1899995803833,86.36000061035156,144.1999969482422,91.73999786376953,18.739999771118164,12.3100004196167,85.20999908447266,142.85000610351562,90.98999786376953,18.010000228881836,12.039999961853027,85.62000274658203,144.0,91.2300033569336,18.700000762939453,12.130000114440918,5631700,7731300,7178400,1606500,89500
2020-01-07,85.49687194824219,144.0613555908203,88.4691390991211,17.780000686645508,12.180000305175781,85.86000061035156,144.97999572753906,89.19999694824219,17.780000686645508,12.180000305175781,86.30000305175781,145.4499969482422,91.12000274658203,18.31999969482422,12.59000015258789,85.54000091552734,141.3800048828125,89.12000274658203,17.68000030517578,12.074999809265137,85.7699966430664,144.00999450683594,90.80000305175781,18.149999618530273,12.149999618530273,3408100,7382900,10622400,1461400,88100
2020-01-08,85.84539031982422,144.04150390625,87.87406158447266,17.979999542236328,12.430000305175781,86.20999908447266,144.9600067138672,88.5999984741211,17.979999542236328,12.430000305175781,86.66000366210938,145.97999572753906,89.5,18.079999923706055,12.595000267028809,85.93000030517578,143.6999969482422,88.41000366210938,17.760000228881836,12.149999618530273,86.23999786376953,144.8699951171875,89.08999633789062,17.989999771118164,12.149999618530273,5693900,6605800,14504300,1041600,79400
2020-01-09,86.07442474365234,144.46876525878906,88.64766693115234,18.399999618530273,12.640000343322754,86.44000244140625,145.38999938964844,89.37999725341797,18.399999618530273,12.640000343322754,86.68000030517578,146.02999877929688,90.05000305175781,18.549999237060547,12.699999809265137,85.75,144.99000549316406,88.77999877929688,17.899999618530273,12.369999885559082,86.30000305175781,145.75999450683594,88.94999694824219,18.0,12.579999923706055,6432500,6112700,9269800,1495700,43000
2020-01-10,84.99898529052734,144.14085388183594,88.79644012451172,19.139999389648438,12.84000015258789,85.36000061035156,145.05999755859375,89.52999877929688,19.139999389648438,12.84000015258789,86.98999786376953,146.17999267578125,90.11000061035156,21.0,13.119999885559082,85.16999816894531,144.89999389648438,89.44999694824219,19.049999237060547,12.567000389099121,86.79000091552734,145.75,89.72000122070312,21.0,12.729999542236328,4680400,5042600,5673000,4504700,98800
2020-01-13,84.76000213623047,144.7768096923828,88.776611328125,20.260000228881836,13.220000267028809,85.12000274658203,145.6999969482422,89.51000213623047,20.260000228881836,13.220000267028809,85.7300033569336,145.7899932861328,89.62999725341797,20.360000610351562,13.399999618530273,84.73999786376953,144.72000122070312,89.0199966430664,18.600000381469727,12.800000190734863,85.5,145.47999572753906,89.5199966430664,19.260000228881836,12.960000038146973,5571500,4593200,9791500,2207500,124300
2020-01-14,85.73999786376953,145.59161376953125,89.19316864013672,20.0,14.550000190734863,85.73999786376953,146.52000427246094,89.93000030517578,20.0,14.550000190734863,86.0,146.61000061035156,89.93000030517578,20.49799919128418,14.600000381469727,84.01000213623047,144.72999572753906,88.87000274658203,19.549999237060547,13.133999824523926,84.12999725341797,145.0500030517578,89.2699966430664,20.450000762939453,13.350000381469727,8751400,7037500,8230600,1782800,157600
2020-01-15,87.37999725341797,146.07850646972656,90.78997039794922,20.239999771118164,15.260000228881836,87.37999725341797,147.00999450683594,91.54000091552734,20.239999771118164,15.260000228881836,87.8499984741211,147.39999389648438,91.61000061035156,20.579999923706055,15.300000190734863,86.11000061035156,146.24000549316406,90.08999633789062,19.940000534057617,14.25,86.11000061035156,146.39999389648438,90.0999984741211,19.940000534057617,14.65999984741211,5389700,4960300,9173700,2055000,106800
2020-01-16,88.27999877929688,147.26095581054688,90.43292236328125,21.010000228881836,17.170000076293945,88.27999877929688,148.1999969482422,91.18000030517578,21.010000228881836,17.170000076293945,88.30999755859375,148.83999633789062,92.05999755859375,21.8700008392334,17.295000076293945,87.41999816894531,146.1999969482422,91.05000305175781,20.770000457763672,15.4399995803833,87.94000244140625,147.4199981689453,91.86000061035156,21.68000030517578,15.819999694824219,5023300,6476000,6920300,4918400,269500
2020-01-17,89.0,148.22482299804688,90.22464752197266,20.6200008392334,16.3799991607666,89.0,149.1699981689453,90.97000122070312,20.6200008392334,16.3799991607666,89.19999694824219,149.41000366210938,91.62999725341797,21.5,18.540000915527344,88.30999755859375,147.92999267578125,90.86000061035156,20.549999237060547,16.170000076293945,88.44999694824219,148.41000366210938,91.27999877929688,21.5,17.5,5879700,9083600,9667200,3348400,309500
2020-01-21,89.7300033569336,148.32418823242188,89.23284149169922,20.940000534057617,16.469999313354492,89.7300033569336,149.27000427246094,89.97000122070312,20.940000534057617,16.469999313354492,90.04000091552734,150.1699981689453,90.97000122070312,21.489999771118164,16.659000396728516,88.61000061035156,148.5,89.70999908447266,20.645000457763672,16.0049991607666,88.86000061035156,148.5800018310547,90.72000122070312,20.790000915527344,16.399999618530273,7458100,9543900,9563100,2089600,117800
2020-01-22,91.86000061035156,147.31065368652344,88.91545867919922,21.969999313354492,16.489999771118164,91.86000061035156,148.25,89.6500015258789,21.969999313354492,16.489999771118164,92.44999694824219,149.17999267578125,90.45999908447266,23.200000762939453,17.101999282836914,90.02999877929688,146.0,89.62000274658203,21.700000762939453,16.1200008392334,90.77999877929688,146.6999969482422,90.16999816894531,22.079999923706055,16.479999542236328,9841200,10305300,7443200,10920700,36500
2020-01-23,90.7300033569336,147.5888671875,87.83438873291016,21.469999313354492,16.979999542236328,90.7300033569336,148.52999877929688,88.55999755859375,21.469999313354492,16.979999542236328,91.8499984741211,148.77000427246094,89.66000366210938,22.649999618530273,18.459999084472656,90.16000366210938,146.75999450683594,88.26000213623047,21.399999618530273,16.399999618530273,91.80999755859375,148.0399932861328,89.66000366210938,22.170000076293945,18.25,7418400,8671900,12593600,3663900,267700
2020-01-24,90.4000015258789,147.38021850585938,85.2755355834961,21.1200008392334,19.950000762939453,90.4000015258789,148.32000732421875,85.9800033569336,21.1200008392334,19.950000762939453,91.52999877929688,148.9499969482422,88.83000183105469,21.878999710083008,20.15999984741211,90.20999908447266,147.92999267578125,85.58000183105469,20.899999618530273,17.0,90.8499984741211,148.5800018310547,88.62999725341797,21.600000381469727,17.420000076293945,4218700,9051900,14270000,2947800,440100
2020-01-27,89.58999633789062,147.80747985839844,85.39454650878906,22.739999771118164,24.774999618530273,89.58999633789062,148.75,86.0999984741211,22.739999771118164,24.774999618530273,90.0,149.4600067138672,86.51000213623047,23.1200008392334,27.475000381469727,88.88999938964844,147.0,84.70999908447266,21.1200008392334,23.0,89.11000061035156,147.52000427246094,85.0999984741211,22.100000381469727,25.93000030517578,4482200,7587100,10350700,10294700,2687400
2020-01-28,89.54000091552734,148.552734375,85.54331970214844,22.360000610351562,21.309999465942383,89.54000091552734,149.5,86.25,22.360000610351562,21.309999465942383,90.02999877929688,150.57000732421875,86.70999908447266,23.5,24.200000762939453,89.38999938964844,148.14999389648438,85.9000015258789,21.850000381469727,19.600000381469727,89.69999694824219,148.4600067138672,86.44000244140625,23.5,24.049999237060547,4983700,7336600,9061400,5649300,764000
2020-01-29,89.13999938964844,149.5861358642578,86.52519989013672,20.549999237060547,22.469999313354492,89.13999938964844,150.5399932861328,87.23999786376953,20.549999237060547,22.469999313354492,90.2300033569336,151.19000244140625,88.16000366210938,22.34000015258789,26.290000915527344,89.06999969482422,149.1300048828125,86.43000030517578,20.450000762939453,20.209999084472656,89.61000061035156,149.4499969482422,86.5999984741211,22.229999542236328,20.6299991607666,3914300,6288600,8121400,4671900,2146300
2020-01-30,89.16000366210938,149.4072723388672,85.79126739501953,20.989999771118164,23.530000686645508,89.16000366210938,150.36000061035156,86.5,20.989999771118164,23.530000686645508,89.20999908447266,150.50999450683594,87.12999725341797,21.739999771118164,25.236000061035156,87.97000122070312,149.0500030517578,86.19999694824219,20.799999237060547,21.354999542236328,88.29000091552734,150.02999877929688,86.94999694824219,21.049999237060547,23.34000015258789,5248100,6470600,10511900,3061800,1215800
2020-01-31,87.13999938964844,147.9267120361328,84.73995208740234,20.510000228881836,26.6299991607666,87.13999938964844,148.8699951171875,85.44000244140625,20.510000228881836,26.6299991607666,89.2300033569336,150.0,86.66999816894531,21.31999969482422,29.0,86.9000015258789,148.63999938964844,85.0,20.049999237060547,24.299999237060547,89.12999725341797,149.75,86.37999725341797,21.139999389648438,25.25,5914100,8651700,9180900,2833600,1751500
2020-02-03,87.05999755859375,149.21847534179688,86.62438201904297,20.3799991607666,22.80500030517578,87.05999755859375,150.1699981689453,87.33999633789062,20.3799991607666,22.80500030517578,88.4000015258789,150.49000549316406,88.22000122070312,21.059999465942383,27.5,86.75,149.24000549316406,86.04000091552734,19.700000762939453,21.899999618530273,87.77999877929688,149.4199981689453,86.04000091552734,20.65999984741211,26.899999618530273,4675900,5765200,9286100,3214600,1199500
2020-02-04,88.2300033569336,150.63943481445312,87.63603210449219,20.8700008392334,21.239999771118164,88.2300033569336,151.60000610351562,88.36000061035156,20.8700008392334,21.239999771118164,89.25,152.75,89.19999694824219,20.8799991607666,22.079999923706055,88.1500015258789,151.1999969482422,88.05999755859375,19.75,20.510000228881836,88.1500015258789,151.49000549316406,88.43000030517578,20.09000015258789,20.690000534057617,3904600,6541400,14400100,1824400,749200
2020-02-05,89.55999755859375,153.0142822265625,85.12676239013672,20.049999237060547,20.920000076293945,89.55999755859375,153.99000549316406,85.83000183105469,20.049999237060547,20.920000076293945,89.61000061035156,154.02000427246094,86.73999786376953,21.200000762939453,21.239999771118164,88.55000305175781,151.30999755859375,84.0,19.670000076293945,20.280000686645508,88.87000274658203,151.72000122070312,84.68000030517578,20.989999771118164,20.520000457763672,3565700,5979900,27948600,2656800,296400
2020-02-06,89.47000122070312,152.55718994140625,84.97798919677734,19.8799991607666,19.229999542236328,89.47000122070312,153.52999877929688,85.68000030517578,19.8799991607666,19.229999542236328,90.08000183105469,154.5,86.2300033569336,20.31999969482422,20.969999313354492,89.25,152.74000549316406,85.26000213623047,19.700000762939453,18.8700008392334,90.0,154.25,86.0199966430664,20.270000457763672,20.100000381469727,4270700,6201200,15372300,1929700,385700
2020-02-07,87.87000274658203,150.92758178710938,84.38290405273438,23.239999771118164,20.469999313354492,87.87000274658203,151.88999938964844,85.08000183105469,23.239999771118164,20.469999313354492,89.51000213623047,153.4600067138672,85.94000244140625,23.389999389648438,20.860000610351562,87.68000030517578,151.5500030517578,84.83000183105469,19.790000915527344,18.649999618530273,89.2300033569336,153.33999633789062,85.88999938964844,19.790000915527344,18.739999771118164,4472300,5700300,10896400,10144200,349900
2020-02-10,88.30000305175781,150.8977813720703,84.9581527709961,23.649999618530273,20.020000457763672,88.30000305175781,151.86000061035156,85.66000366210938,23.649999618530273,20.020000457763672,88.30000305175781,151.91000366210938,85.9800033569336,23.950000762939453,20.860000610351562,87.20999908447266,150.88999938964844,84.94000244140625,22.382999420166016,19.30500030517578,87.20999908447266,151.67999267578125,85.08000183105469,23.5,20.860000610351562,4219400,4835600,10105900,9356800,202500
2020-02-11,89.16999816894531,151.02696228027344,84.55150604248047,21.350000381469727,18.239999771118164,89.16999816894531,151.99000549316406,85.25,21.350000381469727,18.239999771118164,89.41000366210938,152.3800048828125,86.0,22.739999771118164,20.121999740600586,88.52999877929688,151.5399932861328,84.94999694824219,21.280000686645508,18.0,88.63999938964844,152.2899932861328,85.86000061035156,22.09000015258789,20.0,2661900,3715300,9783100,6188300,304400
2020-02-12,88.79000091552734,150.1326446533203,82.5678939819336,19.010000228881836,18.989999771118164,88.79000091552734,151.08999633789062,83.25,19.010000228881836,18.989999771118164,89.58999633789062,152.14999389648438,85.2300033569336,19.670000076293945,19.799999237060547,88.58000183105469,150.9199981689453,82.9000015258789,18.5,18.514999389648438,89.55999755859375,151.8699951171875,85.04000091552734,19.639999389648438,19.1299991607666,3389400,5166800,18731800,19231800,264000
2020-02-13,88.68000030517578,149.1389923095703,81.29838562011719,19.045000076293945,17.059999465942383,88.68000030517578,150.08999633789062,81.97000122070312,19.045000076293945,17.059999465942383,89.04000091552734,151.0399932861328,82.93000030517578,19.799999237060547,19.8799991607666,87.69999694824219,149.8800048828125,81.44999694824219,18.889999389648438,17.020000457763672,88.5,150.16000366210938,82.93000030517578,19.360000610351562,19.280000686645508,4448800,5480200,18500700,6837000,380700
2020-02-14,89.66000366210938,149.17874145507812,81.97281646728516,19.0,17.3799991607666,89.66000366210938,150.1300048828125,82.6500015258789,19.0,17.3799991607666,89.70999908447266,150.63999938964844,82.80000305175781,19.290000915527344,18.149999618530273,88.30999755859375,149.14999389648438,81.66999816894531,18.850000381469727,17.110000610351562,88.87000274658203,150.55999755859375,82.2300033569336,19.270000457763672,17.110000610351562,3919800,5716300,8343000,5384500,278100
2020-02-18,88.87999725341797,148.19500732421875,81.78437042236328,18.90999984741211,17.530000686645508,88.87999725341797,149.13999938964844,82.45999908447266,18.90999984741211,17.530000686645508,89.48999786376953,150.74000549316406,83.11000061035156,19.350000381469727,18.0,88.30999755859375,149.05999755859375,82.26000213623047,18.56999969482422,17.15999984741211,89.41999816894531,150.47000122070312,82.87999725341797,19.139999389648438,17.81999969482422,4492300,7230700,9558500,4121900,193100
2020-02-19,89.36000061035156,147.99627685546875,81.32814025878906,18.920000076293945,17.100000381469727,89.36000061035156,148.94000244140625,82.0,18.920000076293945,17.100000381469727,89.93000030517578,149.75999450683594,83.11000061035156,19.239999771118164,17.854999542236328,88.69000244140625,148.5800018310547,81.56999969482422,18.725000381469727,16.780000686645508,88.83000183105469,149.2100067138672,83.08000183105469,19.09000015258789,17.6200008392334,3464900,6115200,11202500,3148000,177900
2020-02-20,88.45999908447266,147.4298858642578,81.81412506103516,18.540000915527344,16.90999984741211,88.45999908447266,148.3699951171875,82.48999786376953,18.540000915527344,16.90999984741211,89.55999755859375,149.3800048828125,82.83000183105469,19.170000076293945,17.260000228881836,88.04000091552734,147.39999389648438,81.72000122070312,18.420000076293945,16.63800048828125,89.0999984741211,148.61000061035156,82.22000122070312,18.860000610351562,16.8799991607666,3657500,7464700,10440200,4562200,107000
2020-02-21,87.44999694824219,148.97999572753906,81.66535186767578,18.229999542236328,16.260000228881836,87.44999694824219,149.92999267578125,82.33999633789062,18.229999542236328,16.260000228881836,88.25,150.24000549316406,82.62999725341797,18.549999237060547,17.0,87.16000366210938,147.5399932861328,81.70999908447266,17.90999984741211,16.09000015258789,88.04000091552734,148.08999633789062,82.19000244140625,18.469999313354492,16.90999984741211,5570900,7776800,8870200,3651100,159400
2020-02-24,84.62999725341797,145.91000366210938,80.66362762451172,18.59000015258789,18.959999084472656,84.62999725341797,145.91000366210938,81.33000183105469,18.59000015258789,18.959999084472656,85.66999816894531,149.0,82.58999633789062,19.280000686645508,20.229999542236328,84.06999969482422,145.25,80.56999969482422,18.299999237060547,17.030000686645508,85.44999694824219,146.5,80.61000061035156,19.229999542236328,18.0,5667200,10588900,13105100,7605400,740700
2020-02-25,81.12999725341797,144.64999389648438,79.61231231689453,23.760000228881836,21.729999542236328,81.12999725341797,144.64999389648438,80.2699966430664,23.760000228881836,21.729999542236328,85.37000274658203,146.75,81.94000244140625,26.549999237060547,21.729999542236328,80.77999877929688,143.8300018310547,79.8499984741211,20.510000228881836,19.0,84.93000030517578,145.99000549316406,81.52999877929688,22.149999618530273,20.6200008392334,7021800,10529000,12568400,65001900,744200
2020-02-26,81.36000061035156,143.67999267578125,79.28501892089844,29.15999984741211,34.974998474121094,81.36000061035156,143.67999267578125,79.94000244140625,29.15999984741211,34.974998474121094,82.87999725341797,146.22000122070312,81.62999725341797,29.979999542236328,36.5,81.11000061035156,143.58999633789062,79.7699966430664,27.079999923706055,23.260000228881836,82.12999725341797,145.35000610351562,80.66000366210938,29.049999237060547,23.290000915527344,7380100,10093800,11393400,76444500,3955900
2020-02-27,79.19000244140625,139.1199951171875,77.44026184082031,26.15999984741211,60.20000076293945,79.19000244140625,139.1199951171875,78.08000183105469,26.15999984741211,60.20000076293945,82.02999877929688,144.77000427246094,81.75,36.0,75.0,79.16000366210938,138.9499969482422,78.0,23.049999237060547,38.11000061035156,80.4000015258789,142.55999755859375,80.70999908447266,35.880001068115234,68.98999786376953,8657200,12566700,15013600,68256300,6588600
2020-02-28,77.02999877929688,134.47999572753906,75.93270874023438,25.93000030517578,46.5,77.02999877929688,134.47999572753906,76.55999755859375,25.93000030517578,46.5,78.16000366210938,137.2899932861328,77.48999786376953,25.950000762939453,71.95999908447266,74.0199966430664,130.82000732421875,74.18000030517578,22.014999389648438,38.29999923706055,77.12000274658203,135.36000061035156,76.68000030517578,23.3799991607666,71.1500015258789,16673000,19825500,27922000,24425100,3339700
2020-03-02,81.61000061035156,140.02000427246094,80.70330047607422,29.8799991607666,45.0,81.61000061035156,140.02000427246094,81.37000274658203,29.8799991607666,45.0,81.68000030517578,140.1300048828125,81.55000305175781,30.75,47.0,77.25,134.00999450683594,77.08000183105469,25.209999084472656,38.2599983215332,77.87999725341797,134.77999877929688,77.12999725341797,27.0,39.529998779296875,11483600,11508200,17977600,33084000,813200
2020-03-03,77.98999786376953,135.58999633789062,78.48165130615234,27.90999984741211,40.970001220703125,77.98999786376953,135.58999633789062,79.12999725341797,27.90999984741211,40.970001220703125,83.5,140.99000549316406,82.4000015258789,28.600000381469727,41.5,77.26000213623047,133.10000610351562,77.91000366210938,26.600000381469727,36.082000732421875,81.58000183105469,140.0,81.4000015258789,27.804000854492188,38.70000076293945,9510600,13662500,16597900,17599100,892200
2020-03-04,82.08999633789062,143.47999572753906,82.29019165039062,27.489999771118164,44.900001525878906,82.08999633789062,143.47999572753906,82.97000122070312,27.489999771118164,44.900001525878906,82.33000183105469,143.63999938964844,83.06999969482422,28.719999313354492,47.4900016784668,79.45999908447266,137.13999938964844,79.87999725341797,26.799999237060547,41.52000045776367,80.66000366210938,137.67999267578125,81.5,27.989999771118164,42.0,8660000,10560500,19297900,11817700,1067500
2020-03-05,80.5199966430664,142.00999450683594,80.91158294677734,28.010000228881836,43.779998779296875,80.5199966430664,142.00999450683594,81.58000183105469,28.010000228881836,43.779998779296875,81.47000122070312,142.67999267578125,82.7699966430664,28.950000762939453,46.63999938964844,79.12999725341797,139.83999633789062,80.94000244140625,26.53499984741211,43.02000045776367,80.29000091552734,140.8000030517578,81.52999877929688,27.489999771118164,45.720001220703125,9288700,11339200,14330000,14670000,426900
2020-03-06,81.73999786376953,142.02999877929688,81.52649688720703,29.610000610351562,45.70000076293945,81.73999786376953,142.02999877929688,82.19999694824219,29.610000610351562,45.70000076293945,82.30000305175781,143.00999450683594,82.62000274658203,29.799999237060547,46.0,78.08999633789062,137.41000366210938,79.43000030517578,27.670000076293945,42.150001525878906,78.5999984741211,138.47999572753906,79.97000122070312,27.979999542236328,42.54999923706055,10647600,12239100,13557800,21097500,474000
2020-03-09,77.0199966430664,136.44000244140625,78.31304931640625,24.290000915527344,39.0,77.0199966430664,136.44000244140625,78.95999908447266,24.290000915527344,39.0,79.33999633789062,139.67999267578125,80.72000122070312,30.0,49.77000045776367,75.0999984741211,134.89999389648438,76.98999786376953,24.15999984741211,36.08000183105469,76.61000061035156,136.3300018310547,78.0,30.0,49.189998626708984,10285000,13848600,18075200,14124100,841700
2020-03-10,80.87999725341797,141.63999938964844,81.34796905517578,22.34000015258789,29.90999984741211,80.87999725341797,141.63999938964844,82.0199966430664,22.34000015258789,29.90999984741211,81.0,141.9499969482422,82.18000030517578,25.940000534057617,37.9900016784668,75.93000030517578,134.22999572753906,77.5,21.280000686645508,27.413999557495117,79.2300033569336,139.97000122070312,80.4800033569336,25.709999084472656,37.900001525878906,9417400,12698100,16724700,13019500,818100
2020-03-11,78.08999633789062,131.8000030517578,78.60066986083984,23.610000610351562,33.77000045776367,78.08999633789062,131.8000030517578,79.25,23.610000610351562,33.77000045776367,79.06999969482422,138.75,80.16000366210938,25.749000549316406,40.9900016784668,76.3499984741211,131.5,78.02999877929688,22.52400016784668,30.520000457763672,78.52999877929688,138.08999633789062,79.83000183105469,22.540000915527344,33.54999923706055,11534200,17763400,13620400,14809600,1450900
